,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX
,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value
2018-08-08 09:00:00,7760000.0,7766000.0,7217000.0,7308000.0,7975.33732224,59847789627.6061,437000.0,440650.0,409700.0,413000.0,28159.57191381,12020675234.666075,144.0,144.0,129.0,131.0,228359144.67183265,30978558955.138306,437.0,437.0,378.0,387.0,45812644.90200783,18486732650.715748,,,,,,,757300.0,761000.0,665200.0,683500.0,3958.58819111,2818843658.980853,19960.0,19980.0,16940.0,17600.0,879394.29049684,16399905835.428648,7600.0,7600.0,6375.0,6520.0,6345708.27946859,43422782482.674706,31.9,32.0,27.3,28.3,421163920.2337241,12382081019.436424
2018-08-09 09:00:00,7310000.0,7644000.0,7203000.0,7543000.0,6342.05809593,47072146232.22284,413000.0,428000.0,408950.0,421000.0,23876.97912007,10014138690.069117,131.0,146.0,131.0,141.0,265289654.78300387,36739376872.42686,387.0,416.0,381.0,398.0,49161835.76606138,19637254214.406914,,,,,,,686600.0,719700.0,670800.0,703800.0,3777.46526723,2624884868.419542,17600.0,18000.0,16650.0,17420.0,527096.86268508,9200410828.669113,6520.0,6875.0,6295.0,6660.0,5120241.36949088,33874989996.586544,28.3,30.4,27.4,29.5,354244693.87237,10253383194.54171
2018-08-10 09:00:00,7546000.0,7608000.0,7100000.0,7230000.0,5780.775775,42724349302.02549,421000.0,423000.0,385100.0,391300.0,26651.50991337,10895933826.117575,142.0,144.0,132.0,135.0,176017638.2359642,24311727235.626114,398.0,401.0,369.0,375.0,25614474.04349698,9891307461.61879,,,,,,,706000.0,710200.0,660000.0,670500.0,2675.50937561,1836718485.445343,17380.0,17720.0,16560.0,16720.0,277596.96030104,4766204688.157313,6660.0,6715.0,6075.0,6175.0,4019647.53332949,25816570882.268982,29.6,30.0,27.4,27.9,222686861.9741464,6402532953.64645
2018-08-11 09:00:00,7227000.0,7590000.0,7127000.0,7325000.0,5066.85216567,36885101190.69186,391300.0,392500.0,360600.0,373550.0,29923.27134178,11221885386.912613,135.0,136.0,127.0,130.0,174395394.71090475,22937545679.583847,376.0,377.0,338.0,351.0,39686507.11906577,14017152198.889183,,,,,,,670500.0,683600.0,639400.0,660200.0,3124.10158557,2059479978.368384,16720.0,16820.0,14720.0,15510.0,304304.25676539,4789736502.72874,6175.0,6245.0,5695.0,5850.0,3736451.53784402,22315102482.22561,27.9,28.1,25.7,26.2,191575126.25816205,5138817348.746429
2018-08-12 09:00:00,7325000.0,7540000.0,7279000.0,7395000.0,2682.39145374,19827538898.01326,373550.0,384000.0,370500.0,373100.0,12866.95358121,4850502813.936003,131.0,134.0,129.0,131.0,74781876.95169269,9814161891.981873,351.0,363.0,345.0,347.0,16343628.00282731,5782256738.717687,,,,,,,664500.0,687500.0,656000.0,667900.0,1943.06059193,1304631688.78525,15510.0,16040.0,15130.0,15440.0,120036.43859663,1870928371.6227846,5855.0,6070.0,5760.0,5835.0,1960697.23914238,11620234317.306053,26.2,27.0,26.0,26.3,110571938.39666684,2931227376.918229
2018-08-13 09:00:00,7396000.0,7637000.0,7288000.0,7387000.0,5711.07392516,42619588027.32103,373100.0,376300.0,332700.0,336200.0,41402.66797308,14890232343.81672,132.0,134.0,119.0,119.0,176332672.68607116,22486836067.09429,346.0,362.0,320.0,325.0,26332800.41581646,9067312846.921766,,,,,,,665700.0,694400.0,618400.0,627800.0,4303.8096699,2845915646.971067,15460.0,15750.0,14000.0,14060.0,172779.2356132,2614393193.3157377,5835.0,6035.0,5270.0,5415.0,3263943.80852147,18726616260.861786,26.3,26.7,22.3,22.6,317222091.59645545,7936530583.875608
2018-08-14 09:00:00,7386000.0,7386000.0,6960000.0,7233000.0,8027.8392352,57122910971.27044,336200.0,337100.0,295000.0,325100.0,72356.67792126,22518704356.007793,120.0,120.0,99.9,109.0,550444460.4841152,58978826665.90484,324.0,328.0,292.0,319.0,44478223.05543053,13622211461.202663,,,,,,,627800.0,629100.0,558700.0,596200.0,7640.58542144,4444726111.776898,14060.0,14120.0,11920.0,13750.0,403061.75487123,5177795356.651735,5410.0,5415.0,4935.0,5350.0,4499859.22401201,23051066624.13311,22.6,22.8,18.8,21.7,579131165.3235265,11951331533.600924
2018-08-15 09:00:00,7233000.0,7600000.0,7206000.0,7332000.0,7158.7926917,52927582230.33734,325350.0,352000.0,322600.0,328250.0,52504.00821999,17513712252.90576,109.0,117.0,108.0,110.0,368348904.87918854,41445718462.93416,319.0,348.0,318.0,328.0,39918694.95960952,13348228976.91731,,,,,,,596900.0,621600.0,584200.0,596700.0,10918.67519118,6578422775.428284,13750.0,15600.0,13500.0,15520.0,536614.46319381,7695231927.929113,5350.0,5665.0,5270.0,5375.0,4482499.74211241,24508087919.343945,21.7,23.9,21.6,22.4,474445205.9686113,10876571397.67042
2018-08-16 09:00:00,7332000.0,7487000.0,7260000.0,7337000.0,5318.93470139,39186068019.09694,329600.0,345200.0,323700.0,333550.0,37637.52920861,12564475871.647867,111.0,113.0,107.0,109.0,164388413.51507348,18089226348.599854,328.0,348.0,322.0,339.0,25331772.42041964,8474886555.773014,,,,,,,597000.0,623000.0,586100.0,599900.0,6468.07536846,3899985625.451554,15520.0,17300.0,15030.0,16110.0,2016421.31044805,32677927813.33782,5390.0,5565.0,5170.0,5260.0,2398843.5691479,12912395479.693853,22.4,23.0,21.9,22.4,243096714.28111777,5460526103.90671
2018-08-17 09:00:00,7338000.0,7526000.0,7306000.0,7496000.0,6653.00143771,49515097451.1836,333550.0,364300.0,331200.0,361600.0,47190.37552231,16355635603.204847,110.0,126.0,109.0,124.0,323105094.3833429,37763444035.835594,339.0,429.0,338.0,419.0,63429540.04280733,23888174519.026253,,,,,,,600000.0,686800.0,598500.0,686800.0,8407.40460923,5330352598.839614,16110.0,16720.0,15110.0,16460.0,1483520.78918786,23570483649.08922,5260.0,6375.0,5210.0,6360.0,6830179.34187261,39358096450.59498,22.4,26.8,22.3,26.6,536851100.25045836,13195806946.694046
2018-08-18 09:00:00,7500000.0,7579000.0,7288000.0,7391000.0,4615.70442766,34269405733.09717,361600.0,368100.0,329400.0,340850.0,38419.14462957,13451201815.849115,125.0,129.0,111.0,114.0,346291317.8439765,41267218016.80065,419.0,424.0,363.0,380.0,74479663.23619147,29160088755.529488,,,,,,,686800.0,700100.0,622000.0,641800.0,6189.44615359,4103186583.729432,16430.0,16590.0,14650.0,15230.0,478299.74664284,7582213064.144895,6355.0,6480.0,5630.0,5875.0,6216595.86065471,37668809913.15428,26.6,28.3,23.5,24.8,790727433.0805026,20439116192.155136
2018-08-19 09:00:00,7393000.0,7498000.0,7310000.0,7431000.0,2928.96262117,21644401605.22686,341950.0,352600.0,333500.0,343500.0,22904.52520131,7861659349.740799,114.0,119.0,111.0,116.0,166604527.4164728,19237872823.522217,381.0,407.0,368.0,393.0,53655473.64432647,20972049661.18532,,,,,,,640300.0,670000.0,623000.0,653000.0,4238.75353878,2757379589.839193,15230.0,15800.0,14870.0,15260.0,212749.88771423,3263157083.841524,5875.0,6205.0,5735.0,6060.0,4783596.53889265,28692249236.725517,24.7,26.2,23.9,25.3,364734983.14490867,9156752315.185822
2018-08-20 09:00:00,7432000.0,7469000.0,7244000.0,7255000.0,4187.21791451,30970843739.75834,343500.0,348200.0,313400.0,315100.0,42673.42353576,14209083022.712048,116.0,118.0,106.0,106.0,174758820.64349833,19669722956.182922,393.0,402.0,361.0,366.0,46731915.21989263,17982992603.346146,,,,,,,652900.0,662300.0,591000.0,594700.0,5198.31835771,3250780526.955929,15260.0,15520.0,14150.0,14400.0,192355.95633886,2882328298.959381,6065.0,6130.0,5410.0,5475.0,4418586.15340846,25665672047.819057,25.3,25.9,23.3,23.6,355665780.95581156,8844806185.286959
2018-08-21 09:00:00,7255000.0,7430000.0,7240000.0,7375000.0,3037.60961801,22288720074.33495,314600.0,327250.0,312700.0,315350.0,26450.75335585,8451787709.613701,106.0,110.0,104.0,107.0,119939301.34251425,12825046771.841953,365.0,387.0,363.0,376.0,29794626.8898991,11225678040.63643,,,,,,,594900.0,622000.0,592600.0,600200.0,2904.65633963,1759255635.127716,14390.0,14700.0,14090.0,14300.0,150001.83042955,2152750158.9103765,5475.0,5625.0,5380.0,5485.0,2910917.94954986,16031946267.496094,23.6,24.2,22.9,23.4,234831104.32799515,5573040901.175816
2018-08-22 09:00:00,7375000.0,7751000.0,7187000.0,7289000.0,7591.8134609,57175275723.90914,316900.0,338100.0,300000.0,310450.0,44693.11042744,14390702136.23136,107.0,114.0,99.9,102.0,239431241.03864774,25684686347.164017,377.0,401.0,357.0,365.0,44918203.76861471,17164968217.262945,,,,,,,603600.0,648600.0,580000.0,594100.0,5522.77598513,3413170799.68301,14340.0,15170.0,13570.0,13990.0,201084.67848421,2920637859.3025775,5495.0,6050.0,5200.0,5400.0,6406093.10902292,36466964939.6678,23.5,25.2,21.7,22.4,423619094.0562527,10089205278.252817
2018-08-23 09:00:00,7286000.0,7500000.0,7285000.0,7439000.0,3662.1835859,26955047058.1944,310500.0,319900.0,307500.0,315100.0,31612.83826405,9874712657.038662,102.0,107.0,101.0,106.0,90732425.01818325,9377076581.659197,365.0,376.0,362.0,372.0,30579023.69267418,11246727518.919844,,,,,,,595200.0,609600.0,588900.0,605600.0,2924.13695943,1749801736.208091,13990.0,14420.0,13820.0,14280.0,69984.79953304,983623550.8014122,5405.0,5655.0,5335.0,5595.0,3497829.54939783,19142024473.15822,22.4,23.7,22.3,23.5,220369131.75847462,5033219265.8956995
2018-08-24 09:00:00,7440000.0,7593000.0,7368000.0,7561000.0,3754.38179566,27968267658.12201,315100.0,319900.0,306200.0,317850.0,25329.77770069,7952101634.070544,106.0,107.0,103.0,106.0,76809126.45887734,8041553654.271956,373.0,373.0,360.0,370.0,31420617.71360149,11553880994.259249,,,,,,,605700.0,612900.0,593600.0,603100.0,2895.13015667,1743485904.259478,14260.0,14290.0,13960.0,14220.0,62261.25057167,879993560.9990098,5595.0,5775.0,5450.0,5705.0,2837959.64489484,15895950998.664314,23.5,24.5,23.1,24.3,205019575.4843947,4877902759.068955
2018-08-25 09:00:00,7564000.0,7683000.0,7521000.0,7604000.0,3491.70337305,26486222593.9864,318200.0,319950.0,312500.0,314300.0,22012.90356508,6947509841.773737,105.0,108.0,104.0,105.0,60839691.62697069,6426162317.560913,369.0,377.0,364.0,369.0,18466872.32383311,6826756078.407013,,,,,,,605700.0,616000.0,596300.0,604100.0,2691.8595766,1625194255.069446,14220.0,14430.0,14030.0,14140.0,56845.21027582,806920282.0017715,5705.0,5750.0,5570.0,5680.0,2143069.1576587,12113352295.437473,24.2,25.5,23.8,25.3,174696865.67743507,4273537878.517955
2018-08-26 09:00:00,7604000.0,7637000.0,7450000.0,7547000.0,2824.38421929,21280969843.32656,314250.0,314250.0,306100.0,309050.0,21810.88837723,6752430196.568268,105.0,107.0,103.0,105.0,44370971.37746855,4636039394.100006,369.0,371.0,361.0,364.0,16999158.1802199,6209675407.591555,,,,,,,604100.0,604100.0,582300.0,591900.0,2949.68867396,1745789953.832763,14100.0,14290.0,13680.0,14010.0,113706.45274298,1592375222.6306903,5680.0,5700.0,5480.0,5580.0,2354715.67965228,13069921059.835686,25.3,26.0,24.0,25.6,243350697.4147506,6106314746.693761
2018-08-27 09:00:00,7547000.0,7725000.0,7490000.0,7688000.0,4134.98191712,31245125577.7761,309050.0,319900.0,306250.0,319900.0,33605.42988383,10466998223.4022,105.0,113.0,103.0,113.0,129469152.8475331,13951315642.390211,364.0,380.0,362.0,378.0,25132656.93852723,9280949832.676682,,,,,,,588900.0,620000.0,584500.0,611900.0,4842.10628745,2888996292.713181,14030.0,14190.0,13830.0,14170.0,212702.23386958,2978790765.694427,5580.0,6060.0,5525.0,6000.0,4612953.92751663,26799057180.253086,25.7,27.7,25.2,27.4,265534542.14296618,6969655292.491511
2018-08-28 09:00:00,7688000.0,7886000.0,7654000.0,7839000.0,4988.81989282,38693273429.00857,319900.0,329300.0,315500.0,327000.0,42586.89291762,13647283886.783287,113.0,119.0,110.0,117.0,160489190.01691255,18362122731.743973,378.0,397.0,373.0,389.0,35342180.75872131,13577252441.470093,,,,,,,611900.0,635000.0,603400.0,625300.0,7877.45414643,4851837247.423183,14170.0,14760.0,14060.0,14590.0,201630.42862583,2886693425.4164095,6000.0,6650.0,5905.0,6540.0,4715758.76483584,29185657953.010063,27.5,30.5,26.9,29.7,417860194.49349046,11964172677.884453
2018-08-29 09:00:00,7838000.0,7938000.0,7723000.0,7825000.0,4912.14169962,38559027707.80889,327000.0,330300.0,317700.0,320850.0,47288.61341024,15389045076.588259,116.0,122.0,113.0,116.0,221533375.6366824,25874927031.64271,389.0,396.0,378.0,383.0,37560740.13589274,14521110409.1197,,,,,,,624800.0,634000.0,609500.0,618000.0,7842.60794386,4877255400.600531,14570.0,14830.0,14260.0,14490.0,179608.03920246,2615771068.571389,6535.0,7220.0,6430.0,6820.0,10235356.72672023,69789380589.08731,29.8,30.4,27.6,28.3,611644703.242788,17807087520.946117
2018-08-30 09:00:00,7825000.0,7910000.0,7672000.0,7856000.0,4799.95478085,37319319426.02783,321300.0,325000.0,307500.0,319500.0,39586.99210177,12497210596.475111,116.0,120.0,109.0,113.0,189581624.01358002,21421253007.938274,384.0,388.0,362.0,377.0,29025954.709341,10829304327.603813,,,,,,,616900.0,622700.0,590000.0,604900.0,4659.02100306,2820340461.944749,14450.0,14610.0,13990.0,14390.0,98514.57899206,1406880029.6026132,6815.0,7010.0,6450.0,6825.0,6541657.19577444,43719208886.57424,28.3,28.9,26.2,28.0,480388523.9794053,13124273313.872656
2018-08-31 09:00:00,7844000.0,7915000.0,7749000.0,7865000.0,4687.30105795,36718712180.54884,319050.0,319500.0,311450.0,315500.0,36493.8609501,11501326778.020018,113.0,115.0,111.0,114.0,84931361.1258731,9570544578.202702,377.0,380.0,368.0,375.0,19292440.79540883,7202663504.891254,,,,,,,606300.0,612400.0,599000.0,608500.0,4302.16092073,2605961387.890333,14410.0,14500.0,14090.0,14320.0,91610.62044617,1304994799.2716715,6825.0,7275.0,6665.0,7180.0,6093579.3947636,42587732352.35625,28.0,28.6,27.3,28.3,292048540.76911646,8165205393.67561
2018-09-01 09:00:00,7865000.0,8009000.0,7844000.0,8001000.0,4338.01207477,34375386341.20901,315850.0,333000.0,315800.0,328450.0,57696.56724228,18725580592.690258,113.0,121.0,113.0,119.0,177824666.7057673,20898160263.224915,376.0,391.0,375.0,386.0,26496265.67700065,10125284431.873693,,,,,,,608500.0,704000.0,608000.0,687600.0,20123.9830773,13326616415.546467,14270.0,14870.0,14270.0,14660.0,152705.05140143,2232140120.373528,7175.0,7575.0,7170.0,7400.0,5879492.12550786,43688722691.32514,28.3,30.2,28.3,29.5,354376868.6891499,10322247037.753866
2018-09-02 09:00:00,8000000.0,8169000.0,7932000.0,8113000.0,4460.52710093,35986068849.0965,328650.0,333500.0,322550.0,327800.0,46362.44954414,15219513527.537102,119.0,120.0,114.0,116.0,98092929.14418198,11496911786.884563,386.0,389.0,375.0,380.0,22852621.56789394,8721018405.812363,,,,,,,687600.0,737400.0,667900.0,722600.0,27329.0490127,19407330305.89747,14660.0,14970.0,14470.0,14870.0,145814.37058856,2145641468.0838869,7400.0,7440.0,7040.0,7360.0,4896166.62401334,35473167716.11163,29.6,29.7,27.7,28.6,326853569.1097678,9395129571.623045
2018-09-03 09:00:00,8114000.0,8160000.0,8043000.0,8125000.0,3198.85155079,25904388274.55882,327800.0,329200.0,320100.0,323450.0,34150.04533865,11054082828.840122,116.0,118.0,114.0,116.0,74855654.7236828,8665259021.915337,380.0,382.0,373.0,374.0,15011753.75565799,5649572247.209291,,,,,,,722200.0,727000.0,695300.0,702600.0,8742.60814271,6172705126.430099,14890.0,16240.0,14820.0,15720.0,606266.336084,9514106115.988085,7360.0,7455.0,7140.0,7230.0,2737371.73326914,19870510293.199253,28.6,28.7,27.4,28.1,221213399.99889487,6197613339.107551
2018-09-04 09:00:00,8116000.0,8279000.0,8111000.0,8271000.0,3811.85788263,31253351748.15389,323250.0,326450.0,318050.0,320700.0,49557.29859841,15962636317.14113,116.0,119.0,115.0,118.0,62995818.29970213,7382555126.788224,374.0,382.0,370.0,372.0,27292544.81637123,10238550311.954405,,,,,,,702600.0,726500.0,695700.0,703700.0,8262.92379965,5863748839.776169,15720.0,15920.0,15410.0,15720.0,168776.20636887,2641436938.6945677,7230.0,7400.0,7095.0,7275.0,2777632.49745201,20189016561.504528,28.1,28.8,27.9,28.3,187749117.0038558,5338751441.912808
2018-09-05 09:00:00,8271000.0,8333000.0,7687000.0,7699000.0,7761.44133104,62459759557.79113,320700.0,323200.0,262200.0,263100.0,101786.95236203,30288067829.637424,118.0,119.0,99.5,99.9,261695792.64370495,28361898637.625534,372.0,376.0,318.0,321.0,54322577.04994962,18943827110.904568,,,,,,,703700.0,712100.0,600000.0,605200.0,14093.4471062,9223245993.228876,15720.0,15830.0,13460.0,13520.0,233167.98542967,3405338637.8901815,7275.0,7385.0,5890.0,5935.0,9268127.38983877,61186971322.2793,28.4,28.6,24.5,24.7,504199455.96632755,13371766529.257076
2018-09-06 09:00:00,7698000.0,7718000.0,7264000.0,7523000.0,7776.42498652,57708418700.40115,263100.0,268000.0,248000.0,265200.0,94761.71452607,24624003187.035442,99.8,103.0,94.1,101.0,224022536.78364804,21950932821.22686,321.0,352.0,309.0,348.0,54801930.93079862,18081812834.626476,,,,,,,601800.0,609200.0,561800.0,600700.0,11494.19491016,6699034947.488355,13520.0,13920.0,12810.0,13830.0,139435.06898141,1845463653.099365,5935.0,6090.0,5625.0,6045.0,9515962.07018384,55583714215.5911,24.7,25.2,23.1,24.9,401240011.1275875,9602403547.311096
2018-09-07 09:00:00,7522000.0,7543000.0,7292000.0,7382000.0,4198.8008613,31207926938.16083,265200.0,271350.0,248100.0,248800.0,64823.61639684,16725221003.796593,101.0,103.0,94.5,95.6,121006217.81879406,11892741925.272556,348.0,351.0,325.0,332.0,28432366.64871663,9630203558.62423,,,,,,,600800.0,612300.0,563300.0,574500.0,5362.84112251,3149669659.754206,13850.0,14110.0,13120.0,13350.0,66147.23236633,903033547.8477008,6045.0,6170.0,5685.0,5830.0,5265974.27682697,31102709200.288597,24.9,25.4,23.2,23.5,217406782.51206255,5245768415.924726
2018-09-08 09:00:00,7391000.0,7439000.0,7110000.0,7206000.0,2881.52639575,21083974349.89717,248700.0,254000.0,221350.0,229200.0,72073.93289874,17287039920.198658,95.6,97.2,88.6,90.0,99984181.11504336,9280177485.055513,332.0,338.0,313.0,322.0,18380789.72094507,6001891770.126239,,,,,,,574500.0,585600.0,537300.0,551000.0,4791.30402501,2693641075.809777,13350.0,13610.0,12410.0,12740.0,55303.81585328,721292803.4885253,5830.0,5915.0,5380.0,5515.0,3772240.01899932,21487705161.757923,23.5,24.0,21.8,22.2,125977893.75036387,2901046028.0493693
2018-09-09 09:00:00,7206000.0,7437000.0,7131000.0,7232000.0,3330.24379869,24219366134.95087,229200.0,240350.0,214900.0,226900.0,94838.32311254,21624611605.040348,90.2,93.2,85.7,87.9,166049017.2108469,14826751128.67978,322.0,334.0,314.0,319.0,19928639.84362713,6458740086.267854,,,,,,,551000.0,569400.0,534500.0,552700.0,4861.4966421,2693845462.130613,12760.0,13390.0,12570.0,12950.0,66907.86088337,869164843.0198176,5510.0,5965.0,5400.0,5715.0,4530767.04540133,25800673690.352657,22.4,23.3,21.8,22.2,224148802.34641272,5051638338.181371
2018-09-10 09:00:00,7232000.0,7348000.0,7198000.0,7274000.0,3089.33223454,22419048457.83869,226900.0,234800.0,216200.0,227100.0,60179.06513886,13604148233.52048,88.0,90.0,82.6,84.6,125564833.02375475,10798187188.224957,320.0,326.0,299.0,311.0,23664482.4057609,7401787556.780111,,,,,,,553600.0,563900.0,526900.0,537200.0,4151.69549342,2257905884.527158,12950.0,13270.0,12640.0,13070.0,59317.70256833,766246943.9250561,5715.0,5900.0,5655.0,5795.0,2957331.55445096,17097687530.43352,22.2,23.3,21.7,22.2,155528573.3827394,3499764141.3040595
2018-09-11 09:00:00,7275000.0,7350000.0,7126000.0,7239000.0,3392.11803014,24572480949.58474,227100.0,229200.0,204000.0,213300.0,63345.63113234,13812870191.86786,84.7,86.3,76.3,80.5,183250212.55882972,14824518143.33014,310.0,316.0,292.0,303.0,22338638.87710894,6793245114.960046,,,,,,,537200.0,549500.0,490000.0,506000.0,5189.86898157,2699871769.449383,13030.0,13250.0,12570.0,12950.0,89952.32948378,1166012227.3965466,5780.0,5860.0,5455.0,5735.0,3224237.00647262,18301863278.721043,22.3,22.6,20.5,21.2,195960463.43902698,4230872314.7802353
2018-09-12 09:00:00,7242000.0,7289000.0,7155000.0,7234000.0,3994.11931681,28833461619.81044,212900.0,213650.0,193850.0,209000.0,134383.37639542,27026326627.60336,80.7,81.2,70.3,75.7,407244770.85942507,29880997055.302937,302.0,314.0,292.0,307.0,23851510.00456044,7162589571.958924,,,,,,,506100.0,507100.0,471500.0,494300.0,7091.62088865,3470893642.201281,12950.0,13000.0,11700.0,12200.0,137268.04179874,1665978372.3010132,5735.0,5735.0,5470.0,5635.0,2659539.41589685,14872709068.461765,21.3,21.5,19.7,20.9,288827328.9114991,5851561552.968464
2018-09-13 09:00:00,7238000.0,7399000.0,7233000.0,7355000.0,4029.70108465,29538754836.37971,209000.0,242950.0,209000.0,239550.0,159415.63858941,35937636843.3104,75.5,80.2,74.4,78.9,410728104.70517254,31802991174.911064,307.0,323.0,306.0,317.0,31598265.67164442,9925224605.320057,,,,,,,494200.0,538200.0,493200.0,526600.0,7930.04602666,4053907276.500507,12200.0,12800.0,12200.0,12600.0,104557.40721054,1307737744.4227815,5655.0,6255.0,5630.0,6115.0,4876607.75456024,28942403688.61719,20.9,23.3,20.8,22.7,353893483.07729304,7836132374.502441
2018-09-14 09:00:00,7355000.0,7504000.0,7261000.0,7359000.0,4397.95749188,32402972263.27593,239500.0,253800.0,230300.0,238000.0,187920.76928593,45532425742.73626,78.7,79.8,74.2,76.8,300911343.57871336,23270986909.94116,316.0,322.0,309.0,314.0,21101809.4277748,6673707094.130828,,,,,,,525600.0,537400.0,500800.0,507900.0,6791.94960645,3524358330.48563,12600.0,12900.0,12370.0,12440.0,112954.34866649,1421526323.1852183,6115.0,6275.0,5830.0,5930.0,4503754.49251475,27170705043.551407,22.6,23.5,21.7,22.4,392781435.7207686,8854722453.821157
2018-09-15 09:00:00,7361000.0,7397000.0,7320000.0,7363000.0,2206.71646834,16251306528.37896,236750.0,256000.0,235950.0,250000.0,116628.10443924,28820026652.30373,76.8,79.3,76.2,77.9,117558205.35412624,9160642979.009403,314.0,320.0,312.0,317.0,12575866.76526189,3978054498.6800613,,,,,,,507900.0,518400.0,501500.0,506600.0,5537.67739422,2831269345.464848,12440.0,13010.0,12380.0,12740.0,71015.44921576,904471662.7136699,5935.0,6220.0,5915.0,6030.0,2709323.90059178,16460700005.911272,22.3,23.1,22.3,22.5,192197211.71440092,4348153259.373292
